"","month_year","water_year","month","TimePeriod","position","Node","DaysPerMonth","Species","Life_Stage","Hydraulic","Suitability_Class"
"722","Jun 2007",2007,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"723","Jun 2007",2007,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"724","Jun 2007",2007,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"725","Jun 2008",2008,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"726","Jun 2008",2008,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"727","Jun 2008",2008,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"728","Jun 2008",2008,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"729","Jun 2009",2009,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"730","Jun 2009",2009,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"731","Jun 2009",2009,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"732","Jun 2009",2009,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"733","Jun 2010",2010,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"734","Jun 2010",2010,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"735","Jun 2010",2010,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"736","Jun 2010",2010,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"737","Jun 2011",2011,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"738","Jun 2011",2011,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"739","Jun 2011",2011,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"740","Jun 2011",2011,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"741","Jun 2012",2012,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"742","Jun 2012",2012,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"743","Jun 2012",2012,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"744","Jun 2012",2012,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"745","Jun 2013",2013,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"746","Jun 2013",2013,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"747","Jun 2013",2013,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"748","Jun 2013",2013,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"749","Jun 2014",2014,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"750","Jun 2014",2014,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"751","Jun 2014",2014,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"752","Jun 2014",2014,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"753","Jun 2015",2015,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"754","Jun 2015",2015,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"755","Jun 2015",2015,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"756","Jun 2015",2015,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"757","Jun 2016",2016,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"758","Jun 2016",2016,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"759","Jun 2016",2016,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"760","Jun 2016",2016,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"761","Jun 2017",2017,6,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"762","Jun 2017",2017,6,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"763","Jun 2017",2017,6,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"764","Jun 2017",2017,6,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"765","Jul 1993",1993,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"766","Jul 1993",1993,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"767","Jul 1993",1993,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"768","Jul 1993",1993,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"769","Jul 1994",1994,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"770","Jul 1994",1994,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"771","Jul 1994",1994,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"772","Jul 1994",1994,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"773","Jul 1995",1995,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"774","Jul 1995",1995,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"775","Jul 1995",1995,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"776","Jul 1995",1995,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"777","Jul 1996",1996,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"778","Jul 1996",1996,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"779","Jul 1996",1996,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"780","Jul 1996",1996,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"781","Jul 1997",1997,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"782","Jul 1997",1997,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"783","Jul 1997",1997,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"784","Jul 1997",1997,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"785","Jul 1998",1998,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"786","Jul 1998",1998,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"787","Jul 1998",1998,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"788","Jul 1998",1998,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"789","Jul 1999",1999,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"790","Jul 1999",1999,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"791","Jul 1999",1999,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"792","Jul 1999",1999,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"793","Jul 2000",2000,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"794","Jul 2000",2000,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"795","Jul 2000",2000,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"796","Jul 2000",2000,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"797","Jul 2001",2001,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"798","Jul 2001",2001,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"799","Jul 2001",2001,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"800","Jul 2001",2001,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"801","Jul 2002",2002,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"802","Jul 2002",2002,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"803","Jul 2002",2002,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"804","Jul 2002",2002,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"805","Jul 2003",2003,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"806","Jul 2003",2003,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"807","Jul 2003",2003,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"808","Jul 2003",2003,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"809","Jul 2004",2004,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"810","Jul 2004",2004,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"811","Jul 2004",2004,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"812","Jul 2004",2004,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"813","Jul 2005",2005,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"814","Jul 2005",2005,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"815","Jul 2005",2005,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"816","Jul 2005",2005,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"817","Jul 2006",2006,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"818","Jul 2006",2006,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"819","Jul 2006",2006,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"820","Jul 2006",2006,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"821","Jul 2007",2007,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"822","Jul 2007",2007,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"823","Jul 2007",2007,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"824","Jul 2007",2007,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"825","Jul 2008",2008,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"826","Jul 2008",2008,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"827","Jul 2008",2008,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"828","Jul 2008",2008,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"829","Jul 2009",2009,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"830","Jul 2009",2009,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"831","Jul 2009",2009,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"832","Jul 2009",2009,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"833","Jul 2010",2010,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"834","Jul 2010",2010,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"835","Jul 2010",2010,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"836","Jul 2010",2010,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"837","Jul 2011",2011,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"838","Jul 2011",2011,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"839","Jul 2011",2011,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"840","Jul 2011",2011,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"841","Jul 2012",2012,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"842","Jul 2012",2012,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"843","Jul 2012",2012,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"844","Jul 2012",2012,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"845","Jul 2013",2013,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"846","Jul 2013",2013,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"847","Jul 2013",2013,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"848","Jul 2013",2013,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"849","Jul 2014",2014,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"850","Jul 2014",2014,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"851","Jul 2014",2014,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"852","Jul 2014",2014,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"853","Jul 2015",2015,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"854","Jul 2015",2015,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"855","Jul 2015",2015,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"856","Jul 2015",2015,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"857","Jul 2016",2016,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"858","Jul 2016",2016,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"859","Jul 2016",2016,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"860","Jul 2016",2016,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"861","Jul 2017",2017,7,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"862","Jul 2017",2017,7,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"863","Jul 2017",2017,7,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"864","Jul 2017",2017,7,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"865","Aug 1993",1993,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"866","Aug 1993",1993,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"867","Aug 1993",1993,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"868","Aug 1993",1993,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"869","Aug 1994",1994,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"870","Aug 1994",1994,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"871","Aug 1994",1994,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"872","Aug 1994",1994,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"873","Aug 1995",1995,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"874","Aug 1995",1995,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"875","Aug 1995",1995,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"876","Aug 1995",1995,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"877","Aug 1996",1996,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"878","Aug 1996",1996,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"879","Aug 1996",1996,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"880","Aug 1996",1996,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"881","Aug 1997",1997,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"882","Aug 1997",1997,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"883","Aug 1997",1997,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"884","Aug 1997",1997,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"885","Aug 1998",1998,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"886","Aug 1998",1998,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"887","Aug 1998",1998,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"888","Aug 1998",1998,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"889","Aug 1999",1999,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"890","Aug 1999",1999,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"891","Aug 1999",1999,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"892","Aug 1999",1999,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"893","Aug 2000",2000,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"894","Aug 2000",2000,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"895","Aug 2000",2000,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"896","Aug 2000",2000,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"897","Aug 2001",2001,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"898","Aug 2001",2001,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"899","Aug 2001",2001,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"900","Aug 2001",2001,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"901","Aug 2002",2002,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"902","Aug 2002",2002,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"903","Aug 2002",2002,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"904","Aug 2002",2002,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"905","Aug 2003",2003,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"906","Aug 2003",2003,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"907","Aug 2003",2003,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"908","Aug 2003",2003,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"909","Aug 2004",2004,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"910","Aug 2004",2004,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"911","Aug 2004",2004,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"912","Aug 2004",2004,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"913","Aug 2005",2005,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"914","Aug 2005",2005,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"915","Aug 2005",2005,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"916","Aug 2005",2005,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"917","Aug 2006",2006,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"918","Aug 2006",2006,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"919","Aug 2006",2006,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"920","Aug 2006",2006,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"921","Aug 2007",2007,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"922","Aug 2007",2007,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"923","Aug 2007",2007,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"924","Aug 2007",2007,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"925","Aug 2008",2008,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"926","Aug 2008",2008,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"927","Aug 2008",2008,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"928","Aug 2008",2008,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"929","Aug 2009",2009,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"930","Aug 2009",2009,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"931","Aug 2009",2009,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"932","Aug 2009",2009,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"933","Aug 2010",2010,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"934","Aug 2010",2010,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"935","Aug 2010",2010,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"936","Aug 2010",2010,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"937","Aug 2011",2011,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"938","Aug 2011",2011,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"939","Aug 2011",2011,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"940","Aug 2011",2011,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"941","Aug 2012",2012,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"942","Aug 2012",2012,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"943","Aug 2012",2012,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"944","Aug 2012",2012,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"945","Aug 2013",2013,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"946","Aug 2013",2013,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"947","Aug 2013",2013,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"948","Aug 2013",2013,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"949","Aug 2014",2014,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"950","Aug 2014",2014,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"951","Aug 2014",2014,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"952","Aug 2014",2014,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"953","Aug 2015",2015,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"954","Aug 2015",2015,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"955","Aug 2015",2015,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"956","Aug 2015",2015,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"957","Aug 2016",2016,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"958","Aug 2016",2016,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"959","Aug 2016",2016,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"960","Aug 2016",2016,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"961","Aug 2017",2017,8,"critical","slice1","J01-020",31,"Willow","Seedling","Shear Stress","High"
"962","Aug 2017",2017,8,"critical","slice2","J01-020",31,"Willow","Seedling","Shear Stress","High"
"963","Aug 2017",2017,8,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"964","Aug 2017",2017,8,"critical","slice4","J01-020",31,"Willow","Seedling","Shear Stress","High"
"965","Sep 1993",1993,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"966","Sep 1993",1993,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"967","Sep 1993",1993,9,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"968","Sep 1993",1993,9,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"969","Sep 1994",1994,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"970","Sep 1994",1994,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"971","Sep 1994",1994,9,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"972","Sep 1994",1994,9,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"973","Sep 1995",1995,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"974","Sep 1995",1995,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"975","Sep 1995",1995,9,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"976","Sep 1995",1995,9,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"977","Sep 1996",1996,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"978","Sep 1996",1996,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"979","Sep 1996",1996,9,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"980","Sep 1996",1996,9,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"981","Sep 1997",1997,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"982","Sep 1997",1997,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"983","Sep 1997",1997,9,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"984","Sep 1997",1997,9,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"985","Sep 1998",1998,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"986","Sep 1998",1998,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"987","Sep 1998",1998,9,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"988","Sep 1998",1998,9,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"989","Sep 1999",1999,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"990","Sep 1999",1999,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"991","Sep 1999",1999,9,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"992","Sep 1999",1999,9,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"993","Sep 2000",2000,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"994","Sep 2000",2000,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
"995","Sep 2000",2000,9,"critical","slice3","J01-020",0,"Willow","Seedling","Shear Stress","Low"
"996","Sep 2000",2000,9,"critical","slice4","J01-020",30,"Willow","Seedling","Shear Stress","High"
"997","Sep 2001",2001,9,"critical","slice1","J01-020",30,"Willow","Seedling","Shear Stress","High"
"998","Sep 2001",2001,9,"critical","slice2","J01-020",30,"Willow","Seedling","Shear Stress","High"
